2023-03-16T00:27:53,2023-03-16,4,0,Wilder Müll,In der Nähe von Klugestraße 10,48.769134779524,9.1457261578362
2023-03-16T09:15:38,2023-03-16,4,9,Wilder Müll,Traubenstraße 12,48.783047147916,9.1628085324183
2023-03-16T11:14:40,2023-03-16,4,11,Ampel,Zaisgasse 4,48.806082318982,9.2141518467187
2023-03-16T11:14:40,2023-03-16,4,11,Sonstiges,Auf Der Gans 14,48.818201820989,9.2424862450523
2023-03-16T11:14:40,2023-03-16,4,11,Gehweg - Verschmutzung,Heidestraße 53,48.809904097786,9.1714182969492
2023-03-16T11:14:40,2023-03-16,4,11,Verkehrszeichen,Stoßäckerstraße 110A,48.72952368254,9.089559848979
2023-03-16T11:14:40,2023-03-16,4,11,Sonstiges,In der Nähe von Birkenwaldstraße 205,48.798355963846,9.1753408075929
2023-03-16T12:17:01,2023-03-16,4,12,Schlagloch,Laustraße 70,48.746618075707,9.156966103569
2023-03-16T12:17:01,2023-03-16,4,12,Sonstiges,Beim Fasanengarten 9,48.816914409399,9.0861750422251
2023-03-16T13:17:10,2023-03-16,4,13,Radweg - Scherben,In der Nähe von Am Kochenhof 14,48.799420687316,9.1718989728705
2023-03-16T13:17:10,2023-03-16,4,13,Sonstiges,In der Nähe von Berghaustraße 38,48.713125521248,9.1107546991906
2023-03-16T13:17:10,2023-03-16,4,13,Radweg - Scherben,In der Nähe von Landtag (Konrad-Adenauer-Straße 3),48.778671529051,9.1845441752558
2023-03-16T14:15:04,2023-03-16,4,14,Radweg - Schäden,In der Nähe von Böblinger Straße 290,48.753098887837,9.1383305378343
2023-03-16T14:15:04,2023-03-16,4,14,Sonstiges,Hessenlauweg 20,48.747791740731,9.114816253702
2023-03-16T14:15:04,2023-03-16,4,14,Sonstiges,Gebrüder-Schmid-Weg 13,48.762856173977,9.158580875603
2023-03-16T14:15:04,2023-03-16,4,14,Sonstiges,Weißenburgstraße 2B,48.769037672558,9.1746393807321
2023-03-16T14:15:04,2023-03-16,4,14,Wilder Müll,Hallschlag 52,48.815665153472,9.205996044261
2023-03-16T14:15:04,2023-03-16,4,14,Sonstiges,Verdistraße 37,48.780514120333,9.1245109034145
2023-03-16T15:16:29,2023-03-16,4,15,Gehweg - Schäden,Daimlerstraße 13,48.806757071135,9.2187699054806
2023-03-16T15:16:29,2023-03-16,4,15,Wilder Müll,In der Nähe von Mainstraße 43,48.822966879374,9.2210228688876
2023-03-16T15:16:29,2023-03-16,4,15,Sonstiges,Burtenbachstraße 11,48.847362773231,9.1543105486748
2023-03-16T15:16:29,2023-03-16,4,15,Sonstiges,In der Nähe von Gundelsheimer Straße 22,48.833230917084,9.1946512049913
2023-03-16T15:16:29,2023-03-16,4,15,Wilder Müll,Hasenohrweg 1,48.733547169245,9.2006438848539
2023-03-16T16:16:31,2023-03-16,4,16,Sonstiges,In der Nähe von Tachenbergstraße 23,48.8235645,9.1278759
2023-03-16T16:16:31,2023-03-16,4,16,Straßenbeleuchtung,Kremmlerstraße 56,48.739151508932,9.1454137802587
2023-03-16T16:16:31,2023-03-16,4,16,Straße - Verschmutzung,Böblinger Straße 68,48.763698258438,9.1609367041277
2023-03-16T16:16:31,2023-03-16,4,16,Wilder Müll,Kriegsbergstraße 28,48.784777371535,9.1784632611875
2023-03-16T16:16:31,2023-03-16,4,16,Schlagloch,Mendelssohnstraße 100,48.746285471711,9.2079962675624
2023-03-16T16:16:31,2023-03-16,4,16,Radweg - Schäden,Tübinger Straße 45,48.769625669082,9.1723558756247
2023-03-16T17:15:02,2023-03-16,4,17,Brunnen / Gewässer,In der Nähe von Böblinger Straße 312,48.750606533445,9.137399534843
2023-03-16T17:15:02,2023-03-16,4,17,Wilder Müll,In der Nähe von Mobilfunkantennenstandort (Az.720223) (Rotenwaldstraße),48.765002407822,9.1356802640766
2023-03-16T17:15:02,2023-03-16,4,17,Sonstiges,Kupferstraße 36,48.727372352583,9.1214164047049
2023-03-16T17:15:02,2023-03-16,4,17,Schlagloch,In der Nähe von Solitudestraße 382,48.823640162272,9.1217585047494
2023-03-16T18:15:50,2023-03-16,4,18,Sonstiges,Reiherstraße 25A,48.729401212781,9.140138981912
2023-03-16T18:15:50,2023-03-16,4,18,Sonstiges,Forststraße 114,48.7767908,9.1542309
2023-03-16T22:15:02,2023-03-16,4,22,Sonstiges,Schwabstraße 85,48.774666920486,9.1558700803004
2023-03-16T22:15:02,2023-03-16,4,22,Ampel,In der Nähe von Schwarenbergstraße 67,48.785579945732,9.20195896033
2023-03-16T22:15:02,2023-03-16,4,22,Sonstiges,In der Nähe von Charlottenstraße 31,48.773646872457,9.1871378405644
2023-03-16T23:15:11,2023-03-16,4,23,Verkehrszeichen,In der Nähe von Wagrainstraße 9,48.833958138201,9.2200737976707
2023-03-16T23:15:11,2023-03-16,4,23,Sonstiges,Heusteigstraße 97,48.765911647957,9.1724928567276
2023-03-16T23:15:11,2023-03-16,4,23,Gehweg - Schäden,In der Nähe von Goldkäferweg 14,48.850964888908,9.1534907366623
