2023-01-05T00:25:46,2023-01-05,4,0,Wilder Müll,Ohmstraße 2,48.828850089613,9.1655180200281
2023-01-05T00:25:46,2023-01-05,4,0,Sonstiges,Terrotstraße 21,48.811524343287,9.2319432723495
2023-01-05T01:43:59,2023-01-05,4,1,Sonstiges,In der Nähe von Bopserwaldstraße 29,48.767888057046,9.1849848814309
2023-01-05T01:43:59,2023-01-05,4,1,Verkehrszeichen,Industriestraße 4,48.725204200776,9.1134870892857
2023-01-05T02:30:24,2023-01-05,4,2,Sonstiges,In der Nähe von Ohmstraße 12,48.828218805363,9.1649765945277
2023-01-05T03:15:19,2023-01-05,4,3,Sonstiges,In der Nähe von Schönestraße 34,48.80157332954,9.2112090931774
2023-01-05T04:15:54,2023-01-05,4,4,Gehweg - Verschmutzung,Filderbahnstraße 53,48.729429885725,9.1460244650957
2023-01-05T05:15:06,2023-01-05,4,5,Wilder Müll,Geislinger Straße 62A,48.775473976282,9.2406748544287
2023-01-05T06:15:46,2023-01-05,4,6,Sonstiges,Marienburger Straße 14,48.81428915871,9.2298726360382
2023-01-05T06:15:46,2023-01-05,4,6,Radweg - Scherben,Rosensteinstraße 45,48.797664899809,9.1941480897142
2023-01-05T07:14:49,2023-01-05,4,7,Sonstiges,Zuckerleweg 46,48.8149168,9.2324071
2023-01-05T08:16:02,2023-01-05,4,8,Bäder,Am Leuzebad 2A,48.797661205132,9.2116799389165
2023-01-05T08:16:02,2023-01-05,4,8,Gehweg - Verschmutzung,Marienburger Straße 24,48.814431046124,9.2308537545387
2023-01-05T08:16:02,2023-01-05,4,8,Wilder Müll,Kesselstraße 30,48.765226576014,9.2515352333952
2023-01-05T08:16:02,2023-01-05,4,8,Gehweg - Verschmutzung,Bismarckstraße 47,48.772681532543,9.1544490269382
2023-01-05T09:15:12,2023-01-05,4,9,Wilder Müll,In der Nähe von Tapachstraße 97,48.827850069326,9.192468862877
2023-01-05T09:15:12,2023-01-05,4,9,Straßenbeleuchtung,Walter-Heller-Straße 21B,48.724317694769,9.0997169874857
2023-01-05T09:15:12,2023-01-05,4,9,Sonstiges,In der Nähe von Zuckerleweg 9,48.815891297189,9.2303177560354
2023-01-05T10:15:25,2023-01-05,4,10,Ampel,Scharnhauser Straße 14,48.702424595028,9.2154236781099
2023-01-05T10:15:25,2023-01-05,4,10,Verkehrszeichen,Schießmauerstraße 8,48.734652321151,9.1069698206607
2023-01-05T10:15:25,2023-01-05,4,10,Straßeneinlauf - verstopft,Linzer Straße 55,48.812400467187,9.1546254730257
