first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,Mainzer Straße,48.80958834282,9.1207285219874
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,In der Nähe von Mannspergerstraße 166,48.752513914362,9.2407115094943
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,Am Steinenberg,48.778129090081,9.1852534202778
2025-11-16T00:40:05,2025-11-16,7,0,Straßenbeleuchtung,In der Nähe von Nordbahnhofstraße 32,48.794174237788,9.1906408314853
2025-11-16T00:40:05,2025-11-16,7,0,Gefahrenstelle,In der Nähe von Rosensteinstraße 5,48.793697525603,9.1914893479283
2025-11-16T00:40:05,2025-11-16,7,0,Ampel,Hackstraße,48.788855041018,9.207539214743
2025-11-16T00:40:05,2025-11-16,7,0,Verkehrszeichen,Steubenstraße,48.795233444348,9.2073885129658
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,In der Nähe von Sonnenbergstraße 13,48.770357387662,9.1887592141229
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,Krailenshaldenstraße,48.81776348945,9.1779346289777
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,In der Nähe von Schwieberdinger Straße 198,48.84035492729,9.1415039949648
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,Amstetter Straße,48.756315371828,9.2572156131828
2025-11-16T00:40:05,2025-11-16,7,0,Straßeneinlauf - verstopft,Daimlerstraße,48.80454061873,9.2190709081761
2025-11-16T00:40:05,2025-11-16,7,0,Poller,In der Nähe von Schönbühlstraße 75,48.783977419189,9.2096487007129
2025-11-16T00:40:05,2025-11-16,7,0,Radweg - Verschmutzung,Rotenbergstraße,48.78802894218,9.2116473175057
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,Außerhalb Stuttgarts,48.861592253026,9.1411310508332
2025-11-16T00:40:05,2025-11-16,7,0,Gehweg - Verschmutzung,In der Nähe von Reinsburgstraße 10,48.771524803503,9.1695758443021
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,Egerweg,48.759838561326,9.2333811370437
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,Reinsburgstraße,48.769216907342,9.1494015081741
2025-11-16T00:40:05,2025-11-16,7,0,SSB Haltestelle,In der Nähe von Kirchheimer Straße 120/1,48.741363243003,9.218505805303
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,Rosenbergstraße,48.775758801582,9.1479917700299
2025-11-16T00:40:05,2025-11-16,7,0,Verkehrszeichen,Sigmaringer Straße,48.733197923917,9.1554145119617
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,In der Nähe von Austraße 183,48.825167383411,9.2139627767988
2025-11-16T00:40:05,2025-11-16,7,0,Straße - Verschmutzung,Paprikastraße,48.740979046942,9.2308319287047
2025-11-16T00:40:05,2025-11-16,7,0,Poller,Schiltacher Straße,48.740872131282,9.1377502239477
2025-11-16T00:40:05,2025-11-16,7,0,Gehweg - Verschmutzung,Egerweg,48.760659132094,9.2325819023646
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,In der Nähe von Dr.-Herbert-Czaja-Weg 8,48.827390660765,9.189366915848
2025-11-16T00:40:05,2025-11-16,7,0,Gefahrenstelle,Losäckerstraße,48.814890974239,9.0861561817876
2025-11-16T00:40:05,2025-11-16,7,0,Poller,In der Nähe von Pflugweg 4,48.798715279367,9.1637880444843
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,In der Nähe von Staibhöhe/ Jägerhalde,48.7774588,9.2258725
2025-11-16T00:40:05,2025-11-16,7,0,SSB Haltestelle,In der Nähe von Kirchheimer Straße 67,48.744266615692,9.2136597783835
2025-11-16T00:40:05,2025-11-16,7,0,Gefahrenstelle,In der Nähe von Beim Fasanengarten/ Weilemer Pfad,48.81694223,9.09027388
2025-11-16T00:40:05,2025-11-16,7,0,Sonstiges,In der Nähe von Rotebühlstraße 85/1,48.772237019901,9.1644541872227
2025-11-16T00:40:05,2025-11-16,7,0,Straße - Verschmutzung,Tübinger Straße,48.772780100451,9.1744547408019
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,In der Nähe von Veielbrunnenweg 86,48.799176794087,9.2260877965559
2025-11-16T00:40:05,2025-11-16,7,0,SSB Haltestelle,In der Nähe von Kirchheimer Straße 113/1,48.741542060181,9.2182789434564
2025-11-16T00:40:05,2025-11-16,7,0,SSB Haltestelle,Kirchheimer Straße,48.744349677271,9.2136674456885
2025-11-16T00:40:05,2025-11-16,7,0,Wilder Müll,In der Nähe von Ostendstraße / Hackstraße,48.789080237928,9.2074248336588
2025-11-16T00:40:05,2025-11-16,7,0,Gefahrenstelle,In der Nähe von An der Betteleiche 35F,48.745913605048,9.1106363526377
2025-11-16T00:40:05,2025-11-16,7,0,Gefahrenstelle,Heusteigstraße,48.769068848752,9.1776672503074
2025-11-16T00:40:05,2025-11-16,7,0,Gehweg - Verschmutzung,Zeppelinstraße,48.781139464612,9.1540378816206
