first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,Eierstraße,48.7582045,9.1619932
2025-03-13T00:33:45,2025-03-13,4,0,Gehweg - Verschmutzung,Herrenberger Straße,48.729190687574,9.1124041107868
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Wagenburgstraße 106,48.7807906,9.2045438
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Wagenburgstraße 121,48.7809233,9.2048531
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Altglas-Container (Steinhaldenstraße / Einsteinstraße),48.818796868448,9.2360217194975
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,Birkenwaldstraße,48.791802223445,9.1713483175028
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,In der Nähe von Vollmoellerstraße 1,48.726813890481,9.112255862457
2025-03-13T00:33:45,2025-03-13,4,0,Straßeneinlauf - verstopft,In der Nähe von Kirchheimer Straße 117,48.742432144551,9.2189148191077
2025-03-13T00:33:45,2025-03-13,4,0,Straßeneinlauf - verstopft,In der Nähe von Nachsommerweg 7,48.83863801038,9.2102027702357
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,Johannesstraße,48.775180140571,9.1634655373187
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,In der Nähe von Knappenweg 60B,48.747615133009,9.1207296318861
2025-03-13T00:33:45,2025-03-13,4,0,Kanaldeckel,In der Nähe von Taubenheimstraße 31,48.805071363054,9.2268667193476
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,Haußmannstraße,48.786258100074,9.2157648493745
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,Lehenstraße,48.760485859292,9.1722758898143
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Haußmannstraße 246,48.786667353772,9.2145229961858
2025-03-13T00:33:45,2025-03-13,4,0,Gefahrenstelle,In der Nähe von Badstraße 51,48.804856722907,9.2116476401277
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Parkplatz Sulzerrainstraße (Sulzerrainstraße),48.810893464118,9.2236755477624
2025-03-13T00:33:45,2025-03-13,4,0,Gefahrenstelle,In der Nähe von Tübinger Straße 20,48.771769512699,9.1740843766633
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,In der Nähe von Mozartstraße 3,48.769032912822,9.1797984623201
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,Lehenstraße,48.760179854519,9.1723700905029
2025-03-13T00:33:45,2025-03-13,4,0,Schlagloch,In der Nähe von Trochtelfinger Straße 27,48.731651999814,9.1590005695742
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,In der Nähe von Rommelstraße 7,48.812962027478,9.2124862720441
2025-03-13T00:33:45,2025-03-13,4,0,Gehweg - Verschmutzung,Schneewittchenweg,48.7225976,9.1503827
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,Leinenweberstraße,48.729198442177,9.1456521513638
2025-03-13T00:33:45,2025-03-13,4,0,Wilder Müll,Gablenberger Hauptstraße,48.780758002986,9.2079141992361
2025-03-13T00:33:45,2025-03-13,4,0,Gehweg - Schäden,Böhmisreuteweg,48.759230376081,9.1569098794532
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,"Im Ried, Gew.",48.73814178712,9.1446307267453
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,"Im Ried, Gew.",48.73814178712,9.1446307267453
2025-03-13T00:33:45,2025-03-13,4,0,Gefahrenstelle,Vaihinger Markt,48.731009807062,9.1104227318681
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,In der Nähe von Schertelstraße 13,48.841166728585,9.1962685933135
2025-03-13T00:33:45,2025-03-13,4,0,Sonstiges,"In der Nähe von Am Sulzerrain, Gew. 11",48.807316177125,9.2262548082207
