first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2026-08-05T00:47:03,2026-08-05,3,0,Gefahrenstelle,Rotenwaldstraße,48.766612541067,9.1483358988703
2026-08-05T00:47:03,2026-08-05,3,0,Sonstiges,In der Nähe von Ulmer Straße 261,48.776567662245,9.2361143262076
2026-08-05T00:47:03,2026-08-05,3,0,Begrünung,In der Nähe von Melanchthonstraße 17,48.807047504709,9.2317903405321
2026-08-05T00:47:03,2026-08-05,3,0,Ampel,Schemppstraße,48.738995549206,9.2192483743043
2026-08-05T00:47:03,2026-08-05,3,0,Sonstiges,Sandrockweg,48.74273949533,9.1067652345162
2026-08-05T00:47:03,2026-08-05,3,0,Gehweg - Verschmutzung,In der Nähe von Böblinger Straße 106/1,48.762008922535,9.1563565245385
2026-08-05T00:47:03,2026-08-05,3,0,Gefahrenstelle,In der Nähe von Schiltacher Straße 38,48.741545220478,9.1408192153347
2026-08-05T00:47:03,2026-08-05,3,0,Gefahrenstelle,Taubenstraße,48.760100374816,9.1588175294205
2026-08-05T00:47:03,2026-08-05,3,0,Gehweg - Verschmutzung,In der Nähe von Mittnachtstraße / Rümelinstraße,48.797277103082,9.1931826909709
2026-08-05T00:47:03,2026-08-05,3,0,Wilder Müll,In der Nähe von Gartenstraße 37,48.732654533121,9.1055033666923
2026-08-05T00:47:03,2026-08-05,3,0,Wilder Müll,Nonnenwaldstraße,48.777500606062,9.2105703990143
2026-08-05T00:47:03,2026-08-05,3,0,Sonstiges,Leobener Straße,48.810129466541,9.1634156713343
2026-08-05T00:47:03,2026-08-05,3,0,Wilder Müll,Strümpfelbacher Straße,48.779702546062,9.2542451579586
2026-08-05T00:47:03,2026-08-05,3,0,Gefahrenstelle,Honigwiesenstraße,48.73243534006,9.0957114706277
2026-08-05T00:47:03,2026-08-05,3,0,Gehweg - Verschmutzung,In der Nähe von Böheimstraße 73,48.760151201154,9.1585147210615
2026-08-05T00:47:03,2026-08-05,3,0,Wilder Müll,Wagenburgstraße,48.781107440858,9.208691549185
