first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Sophie-Döhring-Straße,48.819770254272,9.2374736475603
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Blumenstraße,48.774579663408,9.1884513042165
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Pflaumweg,48.791628826027,9.2327039181341
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,Sophienstraße,48.769150357081,9.1773136996484
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Löwentorstraße 48,48.808592105783,9.1913548209253
2026-06-18T01:23:42,2026-06-18,4,1,Bäder,Mittlerer Bauernwaldweg,48.778972557402,9.1265500063726
2026-06-18T01:23:42,2026-06-18,4,1,Gehweg - Verschmutzung,In der Nähe von Heinestraße 81,48.748812653844,9.1600105400393
2026-06-18T01:23:42,2026-06-18,4,1,Straßenbeleuchtung,Badstraße,48.803111735255,9.2134947786526
2026-06-18T01:23:42,2026-06-18,4,1,Treppe,In der Nähe von Königstraße 43B,48.774247341879,9.1746281232196
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Widdersteinstraße 11,48.780417565258,9.2524067172911
2026-06-18T01:23:42,2026-06-18,4,1,Brunnen / Gewässer,Hölderlinplatz,48.783464993205,9.157312125472
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Falbenhennen-/ Olgastraße,48.766765578082,9.1777549699186
2026-06-18T01:23:42,2026-06-18,4,1,Gehweg - Verschmutzung,Schönbühlstraße,48.783677965081,9.2099682243318
2026-06-18T01:23:42,2026-06-18,4,1,Straße - Schäden,In der Nähe von Stieglitzweg 28,48.80707401633,9.1131029549884
2026-06-18T01:23:42,2026-06-18,4,1,Gehweg - Verschmutzung,Ernst-Kachel-Straße,48.731700248827,9.1127496808066
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,"In der Nähe von Echterdinger Weg, Gew. 27/1",48.697937336563,9.1912689832928
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,Weißenburgstraße,48.768865444002,9.1753802064257
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,Sophienstraße,48.769493059704,9.1767569268461
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Römerstraße,48.765390801362,9.1708502027471
2026-06-18T01:23:42,2026-06-18,4,1,Gehweg - Verschmutzung,Blumenstraße,48.77331161281,9.1854945250897
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Römerstraße 16,48.76538187682,9.1708076066839
2026-06-18T01:23:42,2026-06-18,4,1,Gefahrenstelle,Römerstraße,48.765390801362,9.1708502027471
2026-06-18T01:23:42,2026-06-18,4,1,Gefahrenstelle,Römerstraße,48.765390801362,9.1708502027471
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,Dennerstraße,48.803455521588,9.2311457443657
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Römerstraße,48.765390801362,9.1708502027471
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Hölderlinplatz,48.783977507551,9.1573757555401
2026-06-18T01:23:42,2026-06-18,4,1,Gehweg - Verschmutzung,Gerberstraße,48.770629577671,9.1747739200326
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Römerstraße,48.765390798071,9.1708502027359
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Römerstraße 16,48.76540173425,9.1707717948181
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Römerstraße,48.765390801362,9.1708502027471
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Schopflocher Straße,48.73571976197,9.1144858857356
2026-06-18T01:23:42,2026-06-18,4,1,Verkehrszeichen,In der Nähe von Seeblickweg 8,48.832286693541,9.2177924010967
2026-06-18T01:23:42,2026-06-18,4,1,Verkehrszeichen,Rotebühlstraße,48.769802409765,9.1556227118055
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Honoldweg,48.781864063814,9.1532095309812
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,In der Nähe von Kirschenweg 12,48.777191059366,9.2310245160844
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,In der Nähe von Römerstraße 16,48.765369473318,9.1708086838883
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Römerstraße,48.765390798071,9.1708502027359
2026-06-18T01:23:42,2026-06-18,4,1,Sonstiges,Wieselweg,48.826675544437,9.2258162485895
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,In der Nähe von Rotenwaldstraße 142/2,48.767701617175,9.1466161101379
2026-06-18T01:23:42,2026-06-18,4,1,Wilder Müll,In der Nähe von Solitude 31,48.784970700077,9.080510145876
2026-06-18T05:48:19,2026-06-18,4,5,Gefahrenstelle,"In der Nähe von Hoftäle, Gew. 1",48.7301283,9.1763782
2026-06-18T05:48:19,2026-06-18,4,5,Wilder Müll,In der Nähe von Am Wolfsberg 44,48.7313231,9.1768671
2026-06-18T05:48:19,2026-06-18,4,5,Begrünung,In der Nähe von Tuttlinger Straße 112,48.749424125334,9.2207137504226
2026-06-18T05:48:19,2026-06-18,4,5,Brunnen / Gewässer,Tuttlinger Straße,48.749311572921,9.2205175941226
2026-06-18T07:59:33,2026-06-18,4,7,Sonstiges,In der Nähe von Römerstraße 16,48.765390574709,9.170832522003
2026-06-18T07:59:33,2026-06-18,4,7,Radweg - Scherben,Lissabonner Straße,48.789821577426,9.184016907048
2026-06-18T07:59:33,2026-06-18,4,7,Sonstiges,In der Nähe von Römerstraße 16,48.765317554552,9.1708608472515
2026-06-18T07:59:33,2026-06-18,4,7,Wilder Müll,In der Nähe von Im Lauchhau 7/2,48.738630845815,9.0905641087735
2026-06-18T07:59:33,2026-06-18,4,7,Sonstiges,Böblinger Straße,48.749334016925,9.1362828998245
2026-06-18T07:59:33,2026-06-18,4,7,Kanaldeckel,Haldenstraße,48.809278394436,9.209367024756
2026-06-18T07:59:33,2026-06-18,4,7,Wilder Müll,In der Nähe von Siegelbergstraße 76,48.823787828891,9.1605332401661
2026-06-18T07:59:33,2026-06-18,4,7,Sonstiges,Römerstraße,48.766093612173,9.1700905200273
2026-06-18T09:41:58,2026-06-18,4,9,Ampel,In der Nähe von Am Westkai 12,48.76972136597,9.2512348560972
2026-06-18T09:41:58,2026-06-18,4,9,Straße - Verschmutzung,Mainstraße,48.822960985182,9.220786027338
2026-06-18T09:41:58,2026-06-18,4,9,Sonstiges,Eberhardstraße,48.772891675741,9.1779665520424
2026-06-18T09:41:58,2026-06-18,4,9,Brunnen / Gewässer,"In der Nähe von Hätzen, Gew. 2",48.774774774775,9.2684622920817
2026-06-18T09:41:58,2026-06-18,4,9,Sonstiges,Feuerseeplatz,48.772850061739,9.1635532440309
2026-06-18T09:41:58,2026-06-18,4,9,Sonstiges,Schwarzwaldstraße,48.741475884017,9.1244553910828
2026-06-18T11:32:39,2026-06-18,4,11,Bäder,Dreysestraße,48.831032930693,9.1591369734342
2026-06-18T11:32:39,2026-06-18,4,11,Straßenbeleuchtung,In der Nähe von Im Lerchenrain 22,48.757513454685,9.1524360016878
2026-06-18T11:32:39,2026-06-18,4,11,Sonstiges,Tübinger Straße,48.767659167117,9.1699188934704
2026-06-18T13:25:55,2026-06-18,4,13,Sonstiges,Böblinger Straße,48.737777079428,9.1257791273791
2026-06-18T13:25:55,2026-06-18,4,13,Wilder Müll,In der Nähe von Zahn-Nopper-Straße 22,48.833321946037,9.159266363598
2026-06-18T13:25:55,2026-06-18,4,13,Verkehrszeichen,In der Nähe von Tübinger Straße 15,48.772206782758,9.1744829786404
2026-06-18T13:25:55,2026-06-18,4,13,Wilder Müll,Wattstraße,48.828911915055,9.1641171302034
2026-06-18T15:16:01,2026-06-18,4,15,Gefahrenstelle,In der Nähe von Weißtannenwald Gew. 3/1,48.762333608561,9.1860987609829
2026-06-18T15:16:01,2026-06-18,4,15,Verkehrszeichen,In der Nähe von Dietbachstraße 37,48.79078431923,9.2490199937611
2026-06-18T15:16:01,2026-06-18,4,15,Gehweg - Schäden,Senefelderstraße,48.778695327581,9.158631171231
2026-06-18T15:16:01,2026-06-18,4,15,Begrünung,In der Nähe von Langenburger Straße 26,48.82579506254,9.1773486956158
2026-06-18T15:16:01,2026-06-18,4,15,Gefahrenstelle,In der Nähe von Grazer Straße 51,48.812185245026,9.1586708586658
2026-06-18T15:16:01,2026-06-18,4,15,Sonstiges,Taubenheimstraße,48.804722362946,9.2274200177387
2026-06-18T15:16:01,2026-06-18,4,15,Begrünung,Umgelterweg,48.771669406784,9.1216991514051
