first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2026-02-01T00:56:20,2026-02-01,7,0,Gefahrenstelle,In der Nähe von Alexanderstraße 85,48.770844069537,9.1834183623727
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,In der Nähe von Schwabstraße 70,48.776321283637,9.1558869358336
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Brandenkopfweg 5,48.741125551083,9.1243845856368
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Schmollerstraße 100A,48.829015515649,9.2315355522337
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Schäden,In der Nähe von Augsburger Straße 380,48.779650870464,9.251761001615
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,Wannenstraße,48.762734910215,9.1531243239137
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Mönchfeldstraße 48,48.8450168,9.2293595
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,Leonberger Straße,48.756936032844,9.1433785088883
2026-02-01T00:56:20,2026-02-01,7,0,Ampel,In der Nähe von Bebelstraße 95,48.7746377,9.1460734
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Elfenstraße 8,48.731057025217,9.1530913258046
2026-02-01T00:56:20,2026-02-01,7,0,Radweg - Scherben,In der Nähe von Hofener Straße (Reinhold-Maier-Brücke),48.815860413939,9.2261121304306
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Schrozberger Straße 15/1,48.826313545644,9.1746091876132
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,Nobileweg,48.841353375036,9.1508288953975
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Gablenberger Hauptstraße,48.775053448782,9.2034943660266
2026-02-01T00:56:20,2026-02-01,7,0,Gefahrenstelle,In der Nähe von Amstetter Straße 23,48.758024160086,9.2556204139084
2026-02-01T00:56:20,2026-02-01,7,0,Gefahrenstelle,Laustraße,48.741324186529,9.1532905038435
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Alexanderstraße 42,48.772950495633,9.1866920485784
2026-02-01T00:56:20,2026-02-01,7,0,Schlagloch,Liststraße,48.763141650109,9.1709514341239
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Stammheimer Straße 125/1,48.841035454538,9.1600576807133
2026-02-01T00:56:20,2026-02-01,7,0,Gefahrenstelle,Kremmlerstraße,48.739254452305,9.1468780982018
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Alexanderstraße,48.775653064419,9.1894911511159
2026-02-01T00:56:20,2026-02-01,7,0,Verkehrszeichen,In der Nähe von Augsburger Straße 80,48.799234367014,9.2349492130197
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,In der Nähe von Bernsteinstraße 25,48.737939996397,9.2297161315725
2026-02-01T00:56:20,2026-02-01,7,0,Brunnen / Gewässer,In der Nähe von Rochenweg 18,48.845425821576,9.2243394476859
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Veielbrunnenweg 97/1,48.798441100468,9.2273970673693
2026-02-01T00:56:20,2026-02-01,7,0,Gefahrenstelle,Julienstraße,48.785155636134,9.2117063009486
2026-02-01T00:56:20,2026-02-01,7,0,Brunnen / Gewässer,In der Nähe von Lindenbachstraße 75,48.815547659846,9.124339376129
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,Beim Schnatzgraben,48.803032479203,9.1095593802449
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Wannenstraße,48.762734203903,9.1536550113962
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,In der Nähe von Libauer Weg 18,48.839194657175,9.2215023093206
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Hofener Straße,48.810772460036,9.2202966535345
2026-02-01T00:56:20,2026-02-01,7,0,Brunnen / Gewässer,Siegelbergstraße,48.82339064623,9.1625596078044
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Rosenbergstraße,48.775607471676,9.1467391219805
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Triebweg 21,48.809734257644,9.1473157869775
2026-02-01T00:56:20,2026-02-01,7,0,Gehweg - Verschmutzung,In der Nähe von Im Lauchhau,48.738838817427,9.0915878986288
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,In der Nähe von Danneckerstraße / Alexanderstraße,48.772859447207,9.1867559094396
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,Reichenbachstraße,48.798539693651,9.224083107939
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Hohenstaufenstraße 18,48.765483471762,9.1682663971031
2026-02-01T00:56:20,2026-02-01,7,0,Wilder Müll,Glemsgaustraße,48.815220459145,9.111111557847
2026-02-01T00:56:20,2026-02-01,7,0,Sonstiges,In der Nähe von Gundelsheimer Straße 22,48.833279265831,9.1948245496535
2026-02-01T06:26:36,2026-02-01,7,6,Wilder Müll,In der Nähe von Bernsteinstraße 174,48.736552891448,9.2242399233527
2026-02-01T06:26:36,2026-02-01,7,6,Straße - Verschmutzung,In der Nähe von Kahlhieb 21,48.803689960766,9.1117095299806
2026-02-01T09:17:50,2026-02-01,7,9,Straße - Schäden,Sonnenbergstraße,48.767255971571,9.1918138518904
2026-02-01T09:17:50,2026-02-01,7,9,Sonstiges,In der Nähe von Haubentaucherstraße 23,48.830695755337,9.2239302033781
2026-02-01T10:17:01,2026-02-01,7,10,Wilder Müll,In der Nähe von Schlotwiese 5,48.828344305461,9.1549234235715
2026-02-01T10:17:01,2026-02-01,7,10,Wilder Müll,In der Nähe von Nachsommerweg 26,48.838588883632,9.2091186312002
2026-02-01T10:17:01,2026-02-01,7,10,Wilder Müll,In der Nähe von Witikoweg 70,48.836569427747,9.2067358458825
2026-02-01T10:17:01,2026-02-01,7,10,Wilder Müll,In der Nähe von Rosensteinstraße 11,48.793827240879,9.1913901460564
2026-02-01T11:16:31,2026-02-01,7,11,Wilder Müll,Augsburger Straße,48.785913549506,9.2483817983611
