first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2026-01-30T00:47:01,2026-01-30,5,0,Gefahrenstelle,Sprollstraße,48.737827801178,9.1763058641175
2026-01-30T00:47:01,2026-01-30,5,0,Schlagloch,In der Nähe von Kelterstraße 50/2,48.756906964355,9.1558555219723
2026-01-30T00:47:01,2026-01-30,5,0,Verkehrszeichen,In der Nähe von Presselstraße 21,48.801154483358,9.1852567291158
2026-01-30T00:47:01,2026-01-30,5,0,Wilder Müll,In der Nähe von Zahn-Nopper-Straße 1,48.831819556951,9.164895942361
2026-01-30T00:47:01,2026-01-30,5,0,Wilder Müll,Mühlwasen,48.805736816804,9.158866252288
2026-01-30T00:47:01,2026-01-30,5,0,Wilder Müll,Fahrionstraße,48.806643459429,9.1602719043773
2026-01-30T00:47:01,2026-01-30,5,0,Gefahrenstelle,Olgastraße,48.775649150773,9.1863742357747
2026-01-30T00:47:01,2026-01-30,5,0,Gefahrenstelle,Sprollstraße,48.737827801178,9.1763058641175
2026-01-30T00:47:01,2026-01-30,5,0,SSB Haltestelle,Württembergstraße,48.785706562037,9.2723135702913
2026-01-30T00:47:01,2026-01-30,5,0,Gehweg - Schäden,Sprottenweg,48.842575071015,9.2238706198574
2026-01-30T00:47:01,2026-01-30,5,0,Gehweg - Schäden,Sprollstraße,48.737827801178,9.1763058641175
2026-01-30T00:47:01,2026-01-30,5,0,Sonstiges,Wildrosenweg,48.750734258115,9.2422633214386
2026-01-30T00:47:01,2026-01-30,5,0,Sonstiges,Bogenstraße,48.744091130077,9.1183815798253
2026-01-30T00:47:01,2026-01-30,5,0,Gefahrenstelle,Allmandring,48.744791035258,9.1013800005057
2026-01-30T00:47:01,2026-01-30,5,0,SSB Haltestelle,In der Nähe von Schemppstraße 99/1,48.739805017018,9.2203476535057
2026-01-30T00:47:01,2026-01-30,5,0,Wilder Müll,In der Nähe von Sommerrainstraße 90/1,48.815132316767,9.2468985897204
2026-01-30T00:47:01,2026-01-30,5,0,Straßenbeleuchtung,In der Nähe von Schozacher Straße 82/1,48.827646483626,9.1917666803488
2026-01-30T00:47:01,2026-01-30,5,0,Wilder Müll,In der Nähe von Markus-Schleicher-Straße 15A,48.712089174915,9.1557495724985
