2022-10-16T00:39:18,2022-10-16,7,0,Kanaldeckel,In der Nähe von Albstraße 14,48.747254921994,9.1649885658588
2022-10-16T00:39:18,2022-10-16,7,0,Sonstiges,Feuerseeplatz 10,48.772947837934,9.1634969432402
2022-10-16T01:46:25,2022-10-16,7,1,Sonstiges,In der Nähe von Am Kräherwald 99,48.791222582355,9.1535661797284
2022-10-16T01:46:25,2022-10-16,7,1,Sonstiges,Waldäckerstrasse 19,48.83000351905,9.1573765518641
2022-10-16T03:11:20,2022-10-16,7,3,Sonstiges,In der Nähe von Jagststraße 24,48.820103653153,9.2246236396385
2022-10-16T04:05:18,2022-10-16,7,4,Sonstiges,In der Nähe von Skulptur Der Mönch von Münster (Jagststraße / Schussengasse),48.819933193987,9.2244731858111
2022-10-16T08:16:41,2022-10-16,7,8,Sonstiges,In der Nähe von Jagststraße 10,48.820238605224,9.2251449625023
2022-10-16T08:16:41,2022-10-16,7,8,Wilder Müll,Andreästraße 2,48.806042829008,9.2344909215689
2022-10-16T09:16:13,2022-10-16,7,9,Gehweg - Schäden,Kirchheimer Straße 59,48.744765816705,9.2128987595926
2022-10-16T09:16:13,2022-10-16,7,9,Sonstiges,Zellerstraße 86,48.762534280143,9.1700734661701
2022-10-16T09:16:13,2022-10-16,7,9,Radweg - Scherben,In der Nähe von Leibfriedscher Garten (Im Götzen / Stresemannstraße),48.809469260091,9.1822380932664
2022-10-16T09:16:13,2022-10-16,7,9,Gehweg - Verschmutzung,Tapachstraße 75,48.828058501363,9.1944699927338
2022-10-16T10:16:05,2022-10-16,7,10,Gehweg - Verschmutzung,Forststraße 94,48.777687388246,9.1565459851683
2022-10-16T10:16:05,2022-10-16,7,10,Sonstiges,Kissinger Straße 59,48.802932234188,9.2296574463298
2022-10-16T10:16:05,2022-10-16,7,10,Wilder Müll,Schurwaldstraße 42,48.781781612816,9.2160081114088
2022-10-16T11:15:28,2022-10-16,7,11,Wilder Müll,Offenbachstraße 5,48.780768780519,9.1299814994264
2022-10-16T11:15:28,2022-10-16,7,11,Sonstiges,Eberhardstraße 35,48.773267786944,9.1781502590507
2022-10-16T11:15:28,2022-10-16,7,11,Gehweg - Verschmutzung,In der Nähe von Bopserbrunnen (Bopseranlage),48.76691458127,9.1827761375275
2022-10-16T11:15:28,2022-10-16,7,11,Wilder Müll,Bismarckstraße 47,48.772662,9.1544488
2022-10-16T11:15:28,2022-10-16,7,11,Sonstiges,Wagrainstraße 80,48.829549694708,9.2155459864839
2022-10-16T11:15:28,2022-10-16,7,11,Gehweg - Verschmutzung,Robert-Leicht-Straße 55,48.735281076018,9.1077187472841
2022-10-16T12:17:20,2022-10-16,7,12,Wilder Müll,In der Nähe von Leuschnerstraße 40,48.776375686353,9.1646520465766
2022-10-16T12:17:20,2022-10-16,7,12,Sonstiges,Eberhardstraße 61A,48.772856791004,9.1764346048087
2022-10-16T12:17:20,2022-10-16,7,12,Wilder Müll,In der Nähe von Leuschnerstraße 48B,48.776006781866,9.1634572813287
2022-10-16T12:17:20,2022-10-16,7,12,Straße - Verschmutzung,In der Nähe von Wagenburgstraße 152,48.780834241816,9.2102139908906
2022-10-16T12:17:20,2022-10-16,7,12,Sonstiges,Burgstraße 49,48.741550529593,9.1320692659026
2022-10-16T12:17:20,2022-10-16,7,12,Gehweg - Verschmutzung,Universitätsstraße 104B,48.742209614394,9.1029203904785
2022-10-16T12:17:20,2022-10-16,7,12,Sonstiges,In der Nähe von Kienbachstraße 21C,48.799877142192,9.2346784291683
2022-10-16T12:17:20,2022-10-16,7,12,Gehweg - Schäden,In Der Schranne 57,48.739887496739,9.1052814519135
2022-10-16T12:17:20,2022-10-16,7,12,Gehweg - Verschmutzung,Ruitlenstraße 12,48.835386,9.2282627
2022-10-16T13:24:33,2022-10-16,7,13,Sonstiges,In der Nähe von Gerätespielfläche (Uhlandshöhe),48.781322128178,9.1949121702588
2022-10-16T13:24:33,2022-10-16,7,13,Sonstiges,Traubergstraße 54,48.769552703498,9.2007602174718
2022-10-16T13:24:33,2022-10-16,7,13,Wilder Müll,Außerhalb Stuttgarts,48.69729122716,9.2297202284064
2022-10-16T13:24:33,2022-10-16,7,13,Wilder Müll,In der Nähe von Engelboldstraße 43,48.738447610153,9.1298007449353
2022-10-16T13:24:33,2022-10-16,7,13,Sonstiges,Burgstrasse 51,48.7414259,9.1326529
2022-10-16T13:24:33,2022-10-16,7,13,Wilder Müll,Robert-Leicht-Straße 94,48.738747909743,9.1070984458229
2022-10-16T13:24:33,2022-10-16,7,13,Poller,Osianderstraße 27,48.766605328738,9.1525258869649
2022-10-16T13:24:33,2022-10-16,7,13,Wilder Müll,In der Nähe von Solitude 35,48.788690233287,9.0778939879136
2022-10-16T13:24:33,2022-10-16,7,13,Sonstiges,Im Häldle 12A,48.786648884962,9.2584463732544
2022-10-16T14:16:05,2022-10-16,7,14,Gehweg - Schäden,Gorch-Fock-Strasse 39,48.743937143372,9.203717341464
2022-10-16T14:16:05,2022-10-16,7,14,Sonstiges,Nüblingweg 46,48.788319960551,9.2105653838027
2022-10-16T14:16:05,2022-10-16,7,14,Sonstiges,In der Nähe von Jagststraße 24,48.820074280735,9.2245539432925
2022-10-16T14:16:05,2022-10-16,7,14,Wilder Müll,In der Nähe von Gutenbergstraße 9/3,48.773811772752,9.1655014031344
2022-10-16T14:16:05,2022-10-16,7,14,Gehweg - Verschmutzung,Ackerweg 18,48.774701626328,9.2402221465556
2022-10-16T15:16:07,2022-10-16,7,15,Sonstiges,Waldäckerstrasse 19,48.83000351905,9.1573765518641
2022-10-16T15:16:07,2022-10-16,7,15,Sonstiges,Feuerseeplatz 10,48.772947837934,9.1634969432402
2022-10-16T16:16:48,2022-10-16,7,16,Sonstiges,In der Nähe von Jagststraße 24,48.820103653153,9.2246236396385
2022-10-16T16:16:48,2022-10-16,7,16,Sonstiges,In der Nähe von Skulptur Der Mönch von Münster (Jagststraße / Schussengasse),48.819933193987,9.2244731858111
2022-10-16T17:17:52,2022-10-16,7,17,Sonstiges,In der Nähe von Jagststraße 10,48.820238605224,9.2251449625023
2022-10-16T17:17:52,2022-10-16,7,17,Wilder Müll,Andreästraße 2,48.806042829008,9.2344909215689
2022-10-16T18:16:29,2022-10-16,7,18,Straße - Verschmutzung,In der Nähe von Steinhaldenstraße 54,48.822681070053,9.2352461782593
2022-10-16T18:16:29,2022-10-16,7,18,Straße - Verschmutzung,Seilerstraße 2,48.803401271818,9.212027400443
2022-10-16T19:15:41,2022-10-16,7,19,Radweg - Scherben,In der Nähe von Leibfriedscher Garten (Im Götzen / Stresemannstraße),48.809469260091,9.1822380932664
2022-10-16T19:15:41,2022-10-16,7,19,Gehweg - Verschmutzung,Tapachstraße 75,48.828058501363,9.1944699927338
2022-10-16T20:16:13,2022-10-16,7,20,Gehweg - Verschmutzung,Forststraße 94,48.777687388246,9.1565459851683
2022-10-16T20:16:13,2022-10-16,7,20,Sonstiges,Kissinger Straße 59,48.802932234188,9.2296574463298
2022-10-16T20:16:13,2022-10-16,7,20,Straßenbeleuchtung,Thomas-Mann-Straße 54,48.805438216908,9.1422155662583
2022-10-16T20:16:13,2022-10-16,7,20,Sonstiges,In der Nähe von Schwabbacher Straße 25,48.831047863094,9.1822454646185
2022-10-16T21:15:49,2022-10-16,7,21,Wilder Müll,Schurwaldstraße 42,48.781781612816,9.2160081114088
2022-10-16T21:15:49,2022-10-16,7,21,Sonstiges,Eberhardstraße 35,48.773267786944,9.1781502590507
2022-10-16T21:15:49,2022-10-16,7,21,Gehweg - Verschmutzung,In der Nähe von Bopserbrunnen (Bopseranlage),48.76691458127,9.1827761375275
2022-10-16T22:15:56,2022-10-16,7,22,Wilder Müll,Bismarckstraße 47,48.772662,9.1544488
2022-10-16T22:15:56,2022-10-16,7,22,Sonstiges,Wagrainstraße 80,48.829549694708,9.2155459864839
2022-10-16T22:15:56,2022-10-16,7,22,Gehweg - Verschmutzung,Robert-Leicht-Straße 55,48.735281076018,9.1077187472841
2022-10-16T23:16:17,2022-10-16,7,23,Wilder Müll,In der Nähe von Leuschnerstraße 48B,48.776006781866,9.1634572813287
