2022-06-28T00:28:01,2022-06-28,2,0,Ampel,In der Nähe von Gerlinger Straße 71,48.81582497806,9.0909545895996
2022-06-28T01:45:53,2022-06-28,2,1,Radweg - Verschmutzung,In der Nähe von Weilimdorfer Straße 209E,48.813090249703,9.13078460256
2022-06-28T02:55:28,2022-06-28,2,2,Wilder Müll,In der Nähe von Honigwiesenstraße 62B,48.732526222504,9.0948161114674
2022-06-28T03:45:03,2022-06-28,2,3,SSB Haltestelle,In der Nähe von Mühlhäuser Straße 203,48.829081187742,9.2120405823595
2022-06-28T04:26:36,2022-06-28,2,4,Wilder Müll,In der Nähe von Kapfenburgstraße 45,48.80710396612,9.1535616657035
2022-06-28T04:26:36,2022-06-28,2,4,Radweg - Scherben,In der Nähe von Botnanger Straße 94,48.774047764338,9.1363792495006
2022-06-28T06:16:24,2022-06-28,2,6,Sonstiges,In der Nähe von Jagststraße 13,48.820183364145,9.2249408344838
2022-06-28T06:16:24,2022-06-28,2,6,Ampel,In der Nähe von Kirchheimer Straße 130,48.740472129425,9.2196074206186
2022-06-28T07:15:26,2022-06-28,2,7,Sonstiges,In der Nähe von Austraße 91,48.823581876222,9.2214103539489
2022-06-28T07:15:26,2022-06-28,2,7,Gehweg - Verschmutzung,In der Nähe von Ludwigsburger Straße 259,48.83901543477,9.1761427210061
2022-06-28T07:15:26,2022-06-28,2,7,Straßenbeleuchtung,In der Nähe von Vaihinger Straße 20,48.7287,9.1503
2022-06-28T07:15:26,2022-06-28,2,7,Sonstiges,In der Nähe von Mobilfunkantennenstandort (Az.720740) (Hallschlag),48.804972328811,9.2115295154385
2022-06-28T08:16:41,2022-06-28,2,8,Sonstiges,In der Nähe von Mainstraße 49,48.823106430024,9.2206045227391
2022-06-28T08:16:41,2022-06-28,2,8,Straßeneinlauf - verstopft,Neue Straße 179,48.770854098793,9.2121384254511
2022-06-28T08:16:41,2022-06-28,2,8,Straße - Schäden,In der Nähe von Freibadstraße 17,48.727359354904,9.1046331357263
2022-06-28T08:16:41,2022-06-28,2,8,Sonstiges,Erzbergerstraße 32,48.801664573427,9.1809453662814
2022-06-28T08:16:41,2022-06-28,2,8,Radweg - Schäden,In der Nähe von Inselstraße 35,48.778218383895,9.2427074627087
2022-06-28T08:16:41,2022-06-28,2,8,Sonstiges,In der Nähe von Rotebühlstraße 125,48.770818117357,9.1590677507532
2022-06-28T09:15:41,2022-06-28,2,9,Sonstiges,In der Nähe von Ballspielfläche (Freudenstädter Straße),48.743207947787,9.1258202404745
2022-06-28T09:15:41,2022-06-28,2,9,Sonstiges,"In der Nähe von Waldsportpfad Steinprügel (Steinprügel, Gew.)",48.746926454055,9.2555241132268
2022-06-28T09:15:41,2022-06-28,2,9,Sonstiges,In der Nähe von Böblinger Straße 68,48.764019258924,9.1605407932043
2022-06-28T10:16:49,2022-06-28,2,10,Sonstiges,In der Nähe von Altglas-Container (Nauheimer Straße / Königsplatz Parkplatz),48.807745584904,9.2219614822082
2022-06-28T10:16:49,2022-06-28,2,10,SSB Haltestelle,Ostendstraße 60,48.7863173,9.2078912
2022-06-28T10:16:49,2022-06-28,2,10,Sonstiges,Moserstraße 11,48.778773164888,9.1881565553062
2022-06-28T10:16:49,2022-06-28,2,10,Sonstiges,Parkstraße 9,48.79049988457,9.211050848442
2022-06-28T10:16:49,2022-06-28,2,10,Radweg - Verschmutzung,In der Nähe von Neckartalstraße 298,48.818256599864,9.2253438203268
2022-06-28T10:16:49,2022-06-28,2,10,Sonstiges,In der Nähe von Jagststraße 24,48.820094754268,9.2245911713877
2022-06-28T11:15:17,2022-06-28,2,11,Kanaldeckel,Am Neckartor 2,48.786692308252,9.1901321313125
2022-06-28T11:15:17,2022-06-28,2,11,Wilder Müll,Wiener Straße 143,48.809704452729,9.1533645396445
2022-06-28T11:15:17,2022-06-28,2,11,Sonstiges,In der Nähe von Bahnhof Vaihingen (Bahnhof (Vaihingen) 1),48.726699824791,9.1132052819664
2022-06-28T11:15:17,2022-06-28,2,11,Wilder Müll,Mahatma-Gandhi-Straße 11,48.818703927849,9.1906482263404
2022-06-28T11:15:17,2022-06-28,2,11,Ampel,In der Nähe von Vaihinger Straße 169,48.728349775543,9.1319405310398
2022-06-28T12:17:17,2022-06-28,2,12,Gehweg - Schäden,Rathenaustraße 34,48.802490194313,9.1800697373917
2022-06-28T12:17:17,2022-06-28,2,12,Wilder Müll,In der Nähe von Römerstraße 13,48.76597905381,9.1707685852948
2022-06-28T12:17:17,2022-06-28,2,12,Gehweg - Verschmutzung,In der Nähe von Kesselstraße 32,48.764914234128,9.2516113344951
2022-06-28T12:17:17,2022-06-28,2,12,Verkehrszeichen,Traifelbergplatz 10,48.740250663393,9.1762115112533
2022-06-28T12:17:17,2022-06-28,2,12,Wilder Müll,Karl-Kloß-Straße 36,48.758224466622,9.159123742106
2022-06-28T12:17:17,2022-06-28,2,12,Sonstiges,Asangstraße 221,48.765477591239,9.2716952360857
2022-06-28T13:25:07,2022-06-28,2,13,Sonstiges,Falkertstraße 2,48.77870893857,9.1655836848589
2022-06-28T13:25:07,2022-06-28,2,13,Treppe,Hermann-Löns-Weg 14,48.743920282635,9.203078234852
2022-06-28T14:15:35,2022-06-28,2,14,Sonstiges,In der Nähe von Adlerstraße 17,48.762869624398,9.1636040422079
2022-06-28T14:15:35,2022-06-28,2,14,Brunnen / Gewässer,In der Nähe von Mobilfunkantennenstandort (Az.720385) (Rotebühlplatz),48.777247657488,9.1801199408286
2022-06-28T14:15:35,2022-06-28,2,14,Sonstiges,Goppeltstraße 18,48.800553458693,9.1930432707848
2022-06-28T15:15:54,2022-06-28,2,15,Sonstiges,In der Nähe von Schwarenbergstraße 157,48.7796661,9.2029532
2022-06-28T15:15:54,2022-06-28,2,15,Wilder Müll,"In der Nähe von Langwiesen, Gew. 21",48.696589357033,9.2010816167128
2022-06-28T15:15:54,2022-06-28,2,15,Gehweg - Schäden,Geißeichstraße 25,48.771542974223,9.1374946574851
2022-06-28T16:16:34,2022-06-28,2,16,Wilder Müll,In der Nähe von Kapfenburgstraße 45,48.80710396612,9.1535616657035
2022-06-28T16:16:34,2022-06-28,2,16,Radweg - Scherben,In der Nähe von Botnanger Straße 94,48.774047764338,9.1363792495006
2022-06-28T17:17:29,2022-06-28,2,17,Sonstiges,In der Nähe von Jagststraße 13,48.820183364145,9.2249408344838
2022-06-28T17:17:29,2022-06-28,2,17,Ampel,In der Nähe von Kirchheimer Straße 130,48.740472129425,9.2196074206186
2022-06-28T17:17:29,2022-06-28,2,17,Sonstiges,Kälbleweg 15,48.847345943221,9.1599921668106
2022-06-28T18:16:48,2022-06-28,2,18,Gehweg - Verschmutzung,In der Nähe von Ludwigsburger Straße 259,48.83901543477,9.1761427210061
2022-06-28T18:16:48,2022-06-28,2,18,Straßenbeleuchtung,In der Nähe von Vaihinger Straße 20,48.7287,9.1503
2022-06-28T18:16:48,2022-06-28,2,18,Straße - Verschmutzung,In der Nähe von Altglas-Container (Korntaler Straße / Mercatorweg),48.841836821831,9.1450408452223
2022-06-28T18:16:48,2022-06-28,2,18,Straßeneinlauf - verstopft,Melanchthonstraße 17,48.807064474091,9.2317457869052
2022-06-28T18:16:48,2022-06-28,2,18,Sonstiges,In der Nähe von Fuchswaldstraße 50,48.744018584523,9.1314373958401
2022-06-28T18:16:48,2022-06-28,2,18,Straße - Schäden,In der Nähe von Fuchswaldstraße 31,48.744546890863,9.1325523845588
2022-06-28T19:14:59,2022-06-28,2,19,Straße - Schäden,In der Nähe von Freibadstraße 17,48.727359354904,9.1046331357263
2022-06-28T19:14:59,2022-06-28,2,19,Sonstiges,Erzbergerstraße 32,48.801664573427,9.1809453662814
2022-06-28T19:14:59,2022-06-28,2,19,Sonstiges,In der Nähe von Mobilfunkantennenstandort (Az.720740) (Hallschlag),48.804972328811,9.2115295154385
2022-06-28T19:14:59,2022-06-28,2,19,Radweg - Schäden,In der Nähe von Inselstraße 35,48.778218383895,9.2427074627087
2022-06-28T19:14:59,2022-06-28,2,19,Wilder Müll,"In der Nähe von Dürrlewangwald, Gew. 1",48.7110726,9.1070285
2022-06-28T19:14:59,2022-06-28,2,19,Radweg - Schäden,In der Nähe von Böblinger Straße 471,48.739767791342,9.1302425109194
2022-06-28T19:14:59,2022-06-28,2,19,Straße - Schäden,In der Nähe von Böblinger Straße 471,48.739796091374,9.1301981228007
2022-06-28T20:15:59,2022-06-28,2,20,Sonstiges,In der Nähe von Ballspielfläche (Freudenstädter Straße),48.743207947787,9.1258202404745
2022-06-28T20:15:59,2022-06-28,2,20,Sonstiges,"In der Nähe von Waldsportpfad Steinprügel (Steinprügel, Gew.)",48.746926454055,9.2555241132268
2022-06-28T20:15:59,2022-06-28,2,20,Sonstiges,Moserstraße 11,48.778773164888,9.1881565553062
2022-06-28T20:15:59,2022-06-28,2,20,Sonstiges,In der Nähe von Rotebühlstraße 125,48.770818117357,9.1590677507532
