first_seen_at_timestamp,first_seen_date,first_seen_weekday,first_seen_hour,category,location,lat,lon
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Böblinger Straße 409,48.743166000455,9.1335049879007
2024-08-11T00:30:41,2024-08-11,7,0,Gefahrenstelle,In der Nähe von Im Kaisemer 1,48.787395638147,9.1802985759637
2024-08-11T00:30:41,2024-08-11,7,0,Verkehrszeichen,In der Nähe von Birkacher Straße 75,48.726609618081,9.2103686452544
2024-08-11T00:30:41,2024-08-11,7,0,Verkehrszeichen,Werastraße 4,48.777606849129,9.1884776460871
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Grefstraße 1,48.824676774539,9.1269637650466
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Grefstraße 85,48.827274390071,9.136752998912
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Schäden,Weilimdorfer Straße 135,48.813721280154,9.1349509522438
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,Viaduktstraße 10,48.812699559149,9.2239418899792
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Schäden,Behringstraße 23A,48.721633773764,9.1030329940153
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Maurenstraße 27/1,48.704844083847,9.2143776063381
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Mittlerer Pfad 25,48.821152938586,9.0931965224488
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,Duisburger Straße 11,48.807102706879,9.2103520116675
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Bebelstraße 83,48.774625676614,9.1477026160461
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,In der Nähe von Erikastraße 41/1,48.792691629256,9.2557511522126
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Böblinger Straße 159,48.759911835522,9.1518639296315
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Hirschstraße 4,48.7753957,9.1773785
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Verschmutzung,In der Nähe von Sarweystraße 52,48.805413103674,9.1850711642471
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Löwentorstraße 22,48.806410742302,9.1870895373672
2024-08-11T00:30:41,2024-08-11,7,0,Straße - Verschmutzung,In der Nähe von Sarweystraße 10,48.805628391821,9.1884459875292
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Löwentorstraße 39,48.806864894243,9.1862625996081
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Isegrimweg 25,48.74480612335,9.2289450919723
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Olgastraße 2,48.776987953889,9.1873592040592
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Filderstraße 25,48.764280086751,9.1736632592363
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,Duisburger Straße 13,48.807183374558,9.2105157825196
2024-08-11T00:30:41,2024-08-11,7,0,SSB Haltestelle,Landhausstraße 203,48.785242008637,9.2106554248082
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Rehweg 4,48.806516788659,9.1064753970756
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Schäden,In der Nähe von Lenzhaldebrunnen (Doggenburg / Lenzhalde),48.787393986552,9.1502878044301
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Verschmutzung,Wagrainstraße 147,48.827473340779,9.2179446101691
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,In der Nähe von Geräte- und Ballspielfläche (Rudolf-Brenner-Straße),48.743885442851,9.2069456234721
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,In der Nähe von Geräte- und Ballspielfläche (Rudolf-Brenner-Straße),48.7440295404,9.2069106570976
2024-08-11T00:30:41,2024-08-11,7,0,Treppe,In der Nähe von Luikenweg 3,48.756668839677,9.2273219768789
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Verschmutzung,In der Nähe von Rohrackerstraße 275,48.75675950053,9.228599840653
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Bebelstraße 22,48.775308494027,9.1552177941261
2024-08-11T00:30:41,2024-08-11,7,0,Wilder Müll,In der Nähe von Stadtpark (Vaihingen),48.727821473724,9.1111449823605
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Schäden,In der Nähe von Am Buberlesbach 20/2,48.777280300754,9.1206407358397
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,In der Nähe von Hallenbad Vaihingen (Rosentalstraße 15),48.728368595144,9.1013410631265
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,Teinacher Straße 9,48.81071663284,9.2212634582534
2024-08-11T00:30:41,2024-08-11,7,0,Sonstiges,In der Nähe von Hermann-Löns-Weg 29,48.741948913325,9.2057326458027
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Schäden,Sigmaringer Straße 60A,48.728137581456,9.1520945816985
2024-08-11T00:30:41,2024-08-11,7,0,Gehweg - Verschmutzung,In der Nähe von Hohenfriedberger Straße 6,48.819739838246,9.1089203433945
2024-08-11T07:14:46,2024-08-11,7,7,Sonstiges,"In der Nähe von Raichberg, Gew. 4",48.775942775942,9.2150122410507
2024-08-11T08:15:37,2024-08-11,7,8,Sonstiges,In der Nähe von Helmstettstraße 6,48.8051941,9.1586539
