2021-11-17T01:15:25,2021-11-17,3,1,Gehweg - Verschmutzung,In der Nähe von Sparrhärmlingweg 2,48.812515844609,9.2094392235628
2021-11-17T02:37:00,2021-11-17,3,2,Straßenbeleuchtung,Eselweg 41,48.758075198464,9.2220267784289
2021-11-17T03:25:39,2021-11-17,3,3,Straßenbeleuchtung,In der Nähe von Tiefenbachstraße 38,48.756215473344,9.2255190519508
2021-11-17T04:33:21,2021-11-17,3,4,Straße - Verschmutzung,Lehmfeldstraße 29,48.820150782818,9.2394315675583
2021-11-17T05:22:28,2021-11-17,3,5,Sonstiges,Im Schüle 34,48.792674760296,9.1711554975091
2021-11-17T06:29:53,2021-11-17,3,6,Gehweg - Verschmutzung,Seyfferstraße 50,48.771693556825,9.1535344090496
2021-11-17T06:29:53,2021-11-17,3,6,Sonstiges,In der Nähe von Rotenwaldstraße 130,48.76920202279,9.145068483824
2021-11-17T08:29:13,2021-11-17,3,8,SSB Haltestelle,In der Nähe von Altglas-Container (Schmidener Straße / In den Ringelgärten),48.814831565631,9.234968880589
2021-11-17T08:29:13,2021-11-17,3,8,Wilder Müll,In der Nähe von Knollstraße 26,48.797642730316,9.1923071199869
2021-11-17T10:27:39,2021-11-17,3,10,Straße - Verschmutzung,In der Nähe von Heßbrühlstraße 68,48.722194540086,9.1199655808007
2021-11-17T10:27:39,2021-11-17,3,10,Sonstiges,In der Nähe von Jagststraße 10,48.820229588447,9.2251579514287
2021-11-17T11:23:16,2021-11-17,3,11,Gehweg - Verschmutzung,Gäubahnstraße 13,48.794037743425,9.1792587302661
2021-11-17T11:23:16,2021-11-17,3,11,Gehweg - Verschmutzung,Gaucherstraße 16/1,48.79917172317,9.1800116759252
2021-11-17T12:39:20,2021-11-17,3,12,Sonstiges,Kupferstraße 36,48.727372349303,9.121416404697
2021-11-17T12:39:20,2021-11-17,3,12,Ampel,In der Nähe von Engelbergstraße 90,48.802792425493,9.0921976391246
2021-11-17T12:39:20,2021-11-17,3,12,Sonstiges,Möhringer Straße 7,48.763341224501,9.1654379070849
2021-11-17T12:39:20,2021-11-17,3,12,Straßenbeleuchtung,In der Nähe von Heimerdinger Weg 10A,48.816656460888,9.0887156975937
2021-11-17T12:39:20,2021-11-17,3,12,Radweg - Schäden,Böblinger Straße 373,48.745602183124,9.1353838660352
2021-11-17T12:39:20,2021-11-17,3,12,Radweg - Scherben,Hofener Straße 115,48.814685523003,9.2249455125776
2021-11-17T12:39:20,2021-11-17,3,12,Wilder Müll,Hofener Straße 74,48.81203856039,9.2219790534379
2021-11-17T13:28:43,2021-11-17,3,13,Brunnen / Gewässer,In der Nähe von Auquellbrunnen (Neckartalstraße / Mühlsteg),48.810149187844,9.2164985221856
2021-11-17T13:28:43,2021-11-17,3,13,Wilder Müll,Mahatma-Gandhi-Straße 11,48.818703931155,9.190648226353
2021-11-17T13:28:43,2021-11-17,3,13,Gehweg - Schäden,In der Nähe von Honoldweg 5,48.7815222,9.1533299
2021-11-17T13:28:43,2021-11-17,3,13,Sonstiges,Seelbergstraße 19,48.802539292791,9.2190239246566
2021-11-17T13:28:43,2021-11-17,3,13,Gehweg - Schäden,In der Nähe von Lehmfeldstraße 26/1,48.823198195501,9.2400967525988
2021-11-17T14:22:35,2021-11-17,3,14,Straßeneinlauf - verstopft,In der Nähe von Abelsbergstraße 24,48.789940152144,9.2120845478997
2021-11-17T14:22:35,2021-11-17,3,14,Schlagloch,Urbanstraße 92,48.784388862237,9.1909125919352
2021-11-17T14:22:35,2021-11-17,3,14,Sonstiges,Thingstraße 50,48.721533582597,9.0955934349283
2021-11-17T14:22:35,2021-11-17,3,14,Wilder Müll,Bergstraße 108,48.778601386512,9.2095585719137
2021-11-17T14:22:35,2021-11-17,3,14,Sonstiges,Osianderstraße 4,48.766357861193,9.1492875618496
2021-11-17T15:26:40,2021-11-17,3,15,Wilder Müll,In der Nähe von Neckartalstraße 327,48.820731973972,9.2264163043931
2021-11-17T15:26:40,2021-11-17,3,15,Wilder Müll,Adlerstraße 21,48.763155425966,9.163315336882
2021-11-17T15:26:40,2021-11-17,3,15,Wilder Müll,In der Nähe von Kleinkinderspielfläche (Staibhöhe/ Jägerhalde),48.776547407736,9.2268470072967
2021-11-17T15:26:40,2021-11-17,3,15,Sonstiges,In der Nähe von Geißeichstraße 15B,48.772441230567,9.1358430832495
2021-11-17T15:26:40,2021-11-17,3,15,Wilder Müll,Böblinger Straße 409,48.743167534186,9.1335011833632
2021-11-17T15:26:40,2021-11-17,3,15,Verkehrszeichen,Fanny-Leicht-Straße 27,48.730811400033,9.1175379651527
2021-11-17T15:26:40,2021-11-17,3,15,Straße - Verschmutzung,In der Nähe von Falchstraße 18,48.8261,9.2369494
2021-11-17T15:26:40,2021-11-17,3,15,Sonstiges,In der Nähe von Hauptstraße 166/1,48.732663925912,9.0920368656266
2021-11-17T15:26:40,2021-11-17,3,15,Wilder Müll,Freihofstraße 28,48.846945373608,9.15717052376
2021-11-17T16:35:24,2021-11-17,3,16,Sonstiges,Fritz-Elsas-Straße 30,48.776039687694,9.1706769981656
2021-11-17T16:35:24,2021-11-17,3,16,Gehweg - Schäden,Egelhaafstraße 10,48.716936844384,9.1074619192554
2021-11-17T16:35:24,2021-11-17,3,16,Sonstiges,In der Nähe von Abstatter Straße 29,48.832204377465,9.1989706874134
2021-11-17T16:35:24,2021-11-17,3,16,Ampel,Wagrainstraße 36,48.832646734351,9.2183515844085
2021-11-17T16:35:24,2021-11-17,3,16,Ampel,Stuttgarter Straße 30,48.811305456639,9.1661540940787
2021-11-17T16:35:24,2021-11-17,3,16,Ampel,In der Nähe von Christuskirche (Wagrainstraße 36),48.832426712867,9.2184141998523
2021-11-17T16:35:24,2021-11-17,3,16,Wilder Müll,In der Nähe von Wolfeggstraße 5,48.771248112943,9.2441949805084
2021-11-17T16:35:24,2021-11-17,3,16,Sonstiges,In der Nähe von Waiblinger Straße 7,48.8039356,9.2180391
2021-11-17T16:35:24,2021-11-17,3,16,Straßenbeleuchtung,In der Nähe von Wilhelma 27/1,48.803370207067,9.2072293197322
